company,productFamily,asin,productName,brand,category,month,collectedDate,monthlySales,monthlyRevenue,price,bsr,reviews,rating,sellers,calculatedRevenue,sourceRows,sourceFile
tnl,Mighty Patch face/body extensions,B085P3TYPS,Mighty Patch B085P3TYPS,Mighty Patch,Beauty & Personal Care,2026-05,2026-05-01,491,6854.61,13.97,2889,5036,4.7,,false,24,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2024-05,2024-05-01,685,11339.51,14.19,658,12191,4.4,,false,7,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2024-06,2024-06-01,668,10667.47,15.96,698,12340,4.4,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2024-07,2024-07-01,1177,17110,13.15,566,12505,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2024-08,2024-08-01,853,14192.89,16.66,519,12661,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2024-09,2024-09-01,784,12975.2,16.55,584,12781,4.4,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2024-10,2024-10-01,1133,17452.24,16.02,510,12879,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2024-11,2024-11-01,1144,17341.75,15.56,443,12940,4.3,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2024-12,2024-12-01,1053,16965.57,16.23,621,12996,4.3,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2025-01,2025-01-01,896,14361.66,16.02,559,13173,4.3,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2025-02,2025-02-01,888,13111.74,14.78,636,13295,4.3,,false,28,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2025-03,2025-03-01,738,11799.08,16.02,831,13386,4.3,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2025-04,2025-04-01,677,11209.87,16.55,957,13490,4.3,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2025-05,2025-05-01,670,11085.3,16.55,982,13644,4.3,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2025-06,2025-06-01,656,10962.96,16.71,1097,13746,4.3,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2025-07,2025-07-01,805,13194.64,16.31,991,13786,4.3,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2025-08,2025-08-01,643,10840.53,16.85,999,13963,4.3,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2025-09,2025-09-01,622,10165.61,16.29,1081,14027,4.3,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2025-10,2025-10-01,627,9901.49,15.98,1263,14126,4.3,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2025-11,2025-11-01,591,9068.12,15.53,1278,14183,4.3,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2025-12,2025-12-01,425,7095.07,16.73,2414,14254,4.3,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2026-01,2026-01-01,487,7895.69,16.2,1744,14364,4.3,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2026-02,2026-02-01,674,11047.35,16.39,1508,14460,4.3,,false,28,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2026-03,2026-03-01,664,10514.4,16.03,1681,14528,4.3,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2026-04,2026-04-01,691,11290.06,16.29,1838,14588,4.3,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B09NNF2DXX,Mighty Patch B09NNF2DXX,Mighty Patch,Beauty & Personal Care,2026-05,2026-05-01,556,8977.54,16.15,2489,14605,4.3,,false,24,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2024-05,2024-05-01,170,3144.47,15.83,4067,2600,4.4,,false,7,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2024-06,2024-06-01,182,3276.42,17.95,3845,2648,4.4,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2024-07,2024-07-01,200,2129.07,12.15,4582,2706,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2024-08,2024-08-01,196,3907.85,19.93,3767,2762,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2024-09,2024-09-01,218,4363.82,19.99,3220,2788,4.4,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2024-10,2024-10-01,261,4683.38,18.69,3148,2817,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2024-11,2024-11-01,219,3954.96,18.57,4178,2840,4.4,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2024-12,2024-12-01,270,5300.61,19.69,3689,2855,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2025-01,2025-01-01,228,4560.6,19.98,3412,2884,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2025-02,2025-02-01,240,4605.39,19.27,3451,2945,4.4,,false,28,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2025-03,2025-03-01,206,4114.59,19.98,4073,2993,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2025-04,2025-04-01,206,4120.54,19.98,4305,3034,4.4,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2025-05,2025-05-01,206,3988.91,19.34,4198,3064,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2025-06,2025-06-01,211,4221.11,19.98,4246,3098,4.4,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2025-07,2025-07-01,231,4385.93,19.34,4273,3140,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2025-08,2025-08-01,240,4666.52,19.33,3430,3198,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2025-09,2025-09-01,223,3910.13,17.31,3844,3214,4.4,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2025-10,2025-10-01,202,3661.31,18.3,4836,3357,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2025-11,2025-11-01,213,3633.43,17.14,4411,3413,4.4,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2025-12,2025-12-01,194,3836.11,19.81,5456,3432,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2026-01,2026-01-01,174,3211.09,18.55,5723,3483,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2026-02,2026-02-01,159,3165.96,19.97,7267,3527,4.4,,false,28,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2026-03,2026-03-01,169,3250.6,19.33,7229,3579,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2026-04,2026-04-01,155,2992.17,19.3,8844,3605,4.4,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0B16VD9RQ,Mighty Patch B0B16VD9RQ,Mighty Patch,Beauty & Personal Care,2026-05,2026-05-01,182,3481.44,19.14,7860,3617,4.4,,false,24,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2024-05,2024-05-01,150,2695.5,15.42,4700,,,,false,7,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2024-06,2024-06-01,165,2872.8,17.38,4314,936,4.7,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2024-07,2024-07-01,234,3757.12,14.27,4478,981,4.7,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2024-08,2024-08-01,212,3806.54,17.98,3255,1026,4.6,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2024-09,2024-09-01,213,3831.54,17.98,3293,1060,4.7,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2024-10,2024-10-01,249,3983.44,16.82,3579,1093,4.6,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2024-11,2024-11-01,286,5148.27,17.98,2882,1117,4.6,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2024-12,2024-12-01,205,3687.06,17.98,5083,1137,4.6,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2025-01,2025-01-01,170,2969.02,17.4,4703,1192,4.6,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2025-02,2025-02-01,172,2856.25,16.7,4941,1217,4.6,,false,28,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2025-03,2025-03-01,157,2743.4,17.4,5441,1236,4.6,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2025-04,2025-04-01,153,2751.54,17.98,5711,1261,4.6,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2025-05,2025-05-01,142,2558.38,17.98,6206,1289,4.6,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2025-06,2025-06-01,155,2782.7,17.98,5833,1319,4.6,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2025-07,2025-07-01,186,3337.32,17.98,5427,1404,4.6,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2025-08,2025-08-01,163,2745.14,16.82,5178,1422,4.6,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2025-09,2025-09-01,147,2471.02,16.77,5859,1443,4.6,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2025-10,2025-10-01,158,2665.91,17.04,6266,1460,4.6,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2025-11,2025-11-01,163,2491.54,15.43,5837,1490,4.6,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2025-12,2025-12-01,135,2399.5,17.83,7932,1505,4.7,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2026-01,2026-01-01,140,2411.23,17.28,6933,1559,4.7,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2026-02,2026-02-01,142,2391.29,16.69,8013,1577,4.6,,false,28,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2026-03,2026-03-01,146,2617.24,17.97,8237,1603,4.6,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2026-04,2026-04-01,155,2787.75,17.97,8642,1615,4.6,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BMM44HBF,Mighty Patch B0BMM44HBF,Mighty Patch,Beauty & Personal Care,2026-05,2026-05-01,169,3031.69,17.97,8445,1621,4.6,,false,24,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2024-05,2024-05-01,1007,11796.95,10.04,353,2356,4.5,,false,7,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2024-06,2024-06-01,1021,11176.45,10.92,351,2509,4.4,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2024-07,2024-07-01,1257,12211.5,8.46,437,2731,4.4,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2024-08,2024-08-01,1088,12906.74,11.86,326,2895,4.5,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2024-09,2024-09-01,1098,13027.42,11.86,337,3015,4.5,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2024-10,2024-10-01,1119,11455.99,10.33,513,3107,4.5,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2024-11,2024-11-01,1406,15900.78,11.42,296,3174,4.4,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2024-12,2024-12-01,1473,17225.89,11.7,361,3282,4.5,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2025-01,2025-01-01,1178,13967.64,11.86,357,3393,4.5,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2025-02,2025-02-01,1211,13818.17,11.44,384,3466,4.5,,false,28,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2025-03,2025-03-01,1072,11888.31,11.09,463,3621,4.5,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2025-04,2025-04-01,1079,12797.73,11.86,474,3789,4.5,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2025-05,2025-05-01,1087,12887.61,11.86,478,3957,4.5,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2025-06,2025-06-01,1006,12363.09,12.38,630,4084,4.5,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2025-07,2025-07-01,1155,14980.77,12.97,556,4170,4.5,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2025-08,2025-08-01,1063,12898.04,12.13,465,4239,4.5,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2025-09,2025-09-01,1142,14805.26,12.97,423,4284,4.5,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2025-10,2025-10-01,1133,12927.74,11.38,517,4462,4.5,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2025-11,2025-11-01,1096,11292.54,10.27,524,4548,4.5,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2025-12,2025-12-01,898,11549.24,12.87,785,4631,4.5,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2026-01,2026-01-01,1058,11228.98,10.61,542,4789,4.5,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2026-02,2026-02-01,1357,14368.35,10.58,527,4888,4.5,,false,28,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2026-03,2026-03-01,1477,15974.37,10.82,503,5047,4.5,,false,31,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2026-04,2026-04-01,1213,12538.34,10.24,880,5123,4.5,,false,30,public/data/monthly_product_trend.json
tnl,Mighty Patch face/body extensions,B0BPDBYRTZ,Mighty Patch B0BPDBYRTZ,Mighty Patch,Beauty & Personal Care,2026-05,2026-05-01,1201,11373.07,9.45,884,5174,4.5,,false,24,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2024-05,2024-05-01,171,1050.9,5.28,4072,839,4,,false,7,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2024-06,2024-06-01,162,1245.27,7.73,4444,876,4,,false,30,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2024-07,2024-07-01,235,2354.46,8.5,4057,935,4,,false,31,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2024-08,2024-08-01,222,2885.75,12.98,3067,987,4,,false,31,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2024-09,2024-09-01,226,2933.48,12.98,3085,1034,4,,false,30,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2024-10,2024-10-01,258,3175.49,12.56,3189,1080,4,,false,31,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2024-11,2024-11-01,204,2649.65,12.98,4536,1104,4,,false,30,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2024-12,2024-12-01,226,2928.46,12.98,4576,1126,4,,false,31,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2025-01,2025-01-01,264,3431.74,12.98,2908,1198,4,,false,31,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2025-02,2025-02-01,313,3928.3,12.52,2540,1248,4,,false,28,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2025-03,2025-03-01,277,3599.23,12.98,2922,1304,4,,false,31,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2025-04,2025-04-01,254,3294.76,12.98,3283,1366,4,,false,30,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2025-05,2025-05-01,244,3163.77,12.98,3476,1422,4,,false,31,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2025-06,2025-06-01,203,2631.17,12.98,4675,1451,4,,false,30,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2025-07,2025-07-01,242,3135.39,12.97,4115,1487,4,,false,31,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2025-08,2025-08-01,283,3668.42,12.97,2843,1524,4,,false,31,public/data/monthly_product_trend.json
tnl,Adjacent patch,B0BS49YW8Z,Mighty Patch B0BS49YW8Z,Mighty Patch,Beauty & Personal Care,2025-09,2025-09-01,259,3359.23,12.97,3244,1585,4,,false,30,public/data/monthly_product_trend.json
