company,company_label,product_line,country_scope,source_file,source_descriptor,month,quarter,export_value_usd,export_value_krw,export_weight_kg,domestic_company_count,foreign_counterparty_count
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2022-01","2022-Q1","2507021","2956481186","44818.08","15","28"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2022-02","2022-Q1","1997512","2371728907","67958.83","14","27"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2022-03","2022-Q1","5034650","6064862535","83627.16","15","39"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2022-04","2022-Q2","3615265","4391336706","87833.4","13","27"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2022-05","2022-Q2","5138729","6462490440","92698.486","19","42"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2022-06","2022-Q2","5640399","7077999716","102047.989","16","43"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2022-07","2022-Q3","3988779","5148159924","97391.795","13","40"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2022-08","2022-Q3","3482584","4509128819","31183.6","17","29"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2022-09","2022-Q3","6217361","8464855956","136519.15","17","34"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2022-10","2022-Q4","3567811","5087813199","104242.51","18","40"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2022-11","2022-Q4","4635882","6400811803","73175.69","11","33"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2022-12","2022-Q4","5902996","7745477109","83089.6","14","34"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2021-01","2021-Q1","2432076","2633585469","44900.12","11","24"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2021-02","2021-Q1","2905021","3189292864","60848.82","12","27"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2021-03","2021-Q1","4145093","4617435195","75368.66","13","41"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2021-04","2021-Q2","5874125","6533334313","93987.515","16","33"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2021-05","2021-Q2","2896468","3220694235","37678.96","10","26"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2021-06","2021-Q2","5248425","5810756568","60196.44","16","27"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2021-07","2021-Q3","6065868","6863188205","126191.26","18","46"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2021-08","2021-Q3","4117133","4713839648","51799.75","12","20"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2021-09","2021-Q3","4902988","5674725522","55791.455","15","25"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2021-10","2021-Q4","4835351","5680030210","84817.56","15","34"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2021-11","2021-Q4","4700087","5493445524","83754.15","12","32"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2021-12","2021-Q4","4395797","5148616044","67741.35","12","31"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2020-01","2020-Q1","1096495","1262514487","27212.96","12","31"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2020-02","2020-Q1","2392480","2807357649","90096.4","12","31"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2020-03","2020-Q1","2605442","3149688710","99490.6","16","36"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2020-04","2020-Q2","2042868","2474587329","88630.92","14","29"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2020-05","2020-Q2","3228477","3920459412","119080.22","16","31"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2020-06","2020-Q2","2295478","2756985998","70408.63","21","38"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2020-07","2020-Q3","3240343","3865257129","70695","16","37"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2020-08","2020-Q3","2031463","2386127412","35566.89","12","21"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2020-09","2020-Q3","918381","1078279280","9058.23","9","26"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2020-10","2020-Q4","3484327","3968317465","76046.51","11","20"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2020-11","2020-Q4","3755298","4168350714","103845.96","13","30"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2020-12","2020-Q4","4782192","5170311787","185869.24","16","29"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2019-01","2019-Q1","829753","921687473","43859.425","15","25"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2019-02","2019-Q1","1729692","1920431421","32781.29","11","18"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2019-03","2019-Q1","2766597","3092297923","85191.89","15","39"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2019-04","2019-Q2","1779785","2006883299","81669.3","15","41"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2019-05","2019-Q2","3517609","4102985582","83172.2","11","30"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2019-06","2019-Q2","2635687","3083564043","75903.37","15","35"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2019-07","2019-Q3","1720635","1992444668","73176.65","13","34"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2019-08","2019-Q3","2269427","2719528414","42924.06","14","22"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2019-09","2019-Q3","1980968","2357318834","78483.9","17","35"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2019-10","2019-Q4","3268845","3851804159","95192.74","14","36"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2019-11","2019-Q4","2101485","2425232566","101863.96","13","34"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2019-12","2019-Q4","2951130","3458831514","86042.86","18","38"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2018-01","2018-Q1","782434","828577444","25855.5","12","20"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2018-02","2018-Q1","1578069","1694805888","40415.41","13","23"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2018-03","2018-Q1","2288519","2425887156","84938.41","11","29"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2018-04","2018-Q2","1545318","1634535478","71789.18","11","27"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2018-05","2018-Q2","3260518","3475680600","98864.72","13","31"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2018-06","2018-Q2","2262216","2442358120","92424.05","9","26"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2018-07","2018-Q3","1665526","1849923427","63551.04","10","29"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2018-08","2018-Q3","3261568","3631367436","91770.53","14","32"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2018-09","2018-Q3","1232112","1367108346","62693.8","10","28"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2018-10","2018-Q4","3080488","3447828761","99969.42","16","39"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2018-11","2018-Q4","2688047","3010281524","186441.242","17","44"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2018-12","2018-Q4","4826046","5366798689","122358.304","15","42"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2017-01","2017-Q1","1244611","1467066030","52066.68","8","18"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2017-02","2017-Q1","2817539","3205679893","76049.96","12","21"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2017-03","2017-Q1","3074742","3452416951","123220.46","17","31"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2017-04","2017-Q2","2424453","2719153708","93280.726","14","33"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2017-05","2017-Q2","790084","880873975","46211","10","19"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2017-06","2017-Q2","2377903","2657190687","73078.16","12","21"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2017-07","2017-Q3","2478046","2790721971","73938.41","8","24"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2017-08","2017-Q3","2486544","2779410120","54732.07","12","28"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2017-09","2017-Q3","1644674","1840103997","44025.65","16","35"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2017-10","2017-Q4","2471097","2782724925","72632.79","14","28"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2017-11","2017-Q4","2192940","2421066966","56890.33","15","26"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2017-12","2017-Q4","2782580","2999042047","123045.522","11","36"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2016-01","2016-Q1","1907904","2270206457","67962.4","6","17"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2016-02","2016-Q1","1161761","1384695680","33236.1","12","18"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2016-03","2016-Q1","2769264","3332473999","127210.1","11","24"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2016-04","2016-Q2","1543635","1753913145","79662.6","10","21"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2016-05","2016-Q2","2133404","2449814837","88249.3","9","17"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2016-06","2016-Q2","2333622","2703743873","183043.86","11","20"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2016-07","2016-Q3","996996","1144316622","58403.95","10","22"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2016-08","2016-Q3","1707325","1880733220","87255.35","13","24"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2016-09","2016-Q3","575733","633450192","29765.72","11","26"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2016-10","2016-Q4","1689580","1874799245","78408.33","14","27"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2016-11","2016-Q4","1259521","1446320213","53586.44","11","22"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2016-12","2016-Q4","1069403","1249007359","56716.05","13","27"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2015-01","2015-Q1","1559117","1677220883","131133.5","14","18"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2015-02","2015-Q1","937925","1017795341","47853.6","10","15"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2015-03","2015-Q1","1610569","1788169343","58195.2","12","27"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2015-04","2015-Q2","1599597","1730066453","61927.3","13","21"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2015-05","2015-Q2","1312248","1413683063","50097.3","10","18"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2015-06","2015-Q2","1470514","1618836771","58019.1","10","19"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2015-07","2015-Q3","1564546","1765043415","46565.2","9","17"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2015-08","2015-Q3","1478874","1726116064","35066.7","12","15"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2015-09","2015-Q3","5599686","6544952503","91445.6","8","16"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2015-10","2015-Q4","1910184","2190020306","77814.2","13","22"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2015-11","2015-Q4","2962021","3376922085","120860.5","10","21"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2015-12","2015-Q4","2814124","3280955834","61400.6","15","20"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2014-01","2014-Q1","1241315","1308032608","52444.7","9","17"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2014-02","2014-Q1","647770","686604105","29937.4","9","14"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2014-03","2014-Q1","1413704","1498065643","72321.9","9","18"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2014-04","2014-Q2","567941","596247830","38220.1","8","11"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2014-05","2014-Q2","1111628","1128630788","46994.1","8","13"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2014-06","2014-Q2","977705","988078581","70662.2","13","18"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2014-07","2014-Q3","1799791","1814433182","68407.6","13","18"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2014-08","2014-Q3","966747","984055509","55355.5","10","20"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2014-09","2014-Q3","1011179","1030991411","39944.8","7","14"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2014-10","2014-Q4","1512855","1586491750","78205.6","12","20"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2014-11","2014-Q4","4376608","4603867601","69661.4","10","18"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2014-12","2014-Q4","5660678","6214322665","100317.8","14","28"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2013-01","2013-Q1","1092534","1149756803","45365.3","10","17"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2013-02","2013-Q1","1992726","2145931257","85951.3","11","19"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2013-03","2013-Q1","1218752","1324042505","55368.4","6","10"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2013-04","2013-Q2","1203242","1342802208","46093.4","11","14"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2013-05","2013-Q2","1167504","1284229497","66326.6","10","16"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2013-06","2013-Q2","1728985","1935957756","60114.8","12","14"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2013-07","2013-Q3","342785","385370049","14347.3","6","8"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2013-08","2013-Q3","594923","657886354","44074.6","9","13"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2013-09","2013-Q3","677549","738609007","32815.1","9","16"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2013-10","2013-Q4","5747653","6083785455","54418.3","10","16"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2013-11","2013-Q4","1527307","1611065326","53405","11","21"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2013-12","2013-Q4","2532015","2643032828","45363.7","8","11"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2012-01","2012-Q1","366893","419883733","17522.1","6","9"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2012-02","2012-Q1","849617","946119996","44443.4","9","14"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2012-03","2012-Q1","737045","818120875","31334","6","12"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2012-04","2012-Q2","1329067","1496409323","25032.8","11","18"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2012-05","2012-Q2","1721900","1941339156","51244","9","10"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2012-06","2012-Q2","378328","439898165","16974.1","8","12"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2012-07","2012-Q3","1442620","1647975148","36634.5","11","15"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2012-08","2012-Q3","381462","426988732","21424","7","10"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2012-09","2012-Q3","1685004","1885040198","71873.2","8","14"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2012-10","2012-Q4","900828","986431199","39334.2","8","14"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2012-11","2012-Q4","3323763","3574429404","42121","6","11"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2012-12","2012-Q4","4374392","4657202306","63844","8","13"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2011-01","2011-Q1","490590","549718906","20606.5","9","11"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2011-02","2011-Q1","302187","334617567","24441.2","6","11"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2011-03","2011-Q1","998909","1110606653","43361.5","7","14"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2011-04","2011-Q2","902800","974792197","33166.1","6","10"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2011-05","2011-Q2","821084","879827521","38366.6","8","13"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2011-06","2011-Q2","3628858","3888718636","31007.1","7","9"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2011-07","2011-Q3","443130","468158309","19062.5","6","9"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2011-08","2011-Q3","389078","412789222","30610.4","6","6"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2011-09","2011-Q3","819449","891584672","47075.5",,"12"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2011-10","2011-Q4","317461","371030769","19795.6","6","10"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2011-11","2011-Q4","1822812","2056102269","64876","8","15"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2011-12","2011-Q4","1089663","1243400052","56151","8","12"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2010-01","2010-Q1","436820","492034365","26438",,"7"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2010-02","2010-Q1","393265","448970905","14606","5","9"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2010-03","2010-Q1","371530","420605596","16006.1","6","7"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2010-04","2010-Q2","644768","717690368","20616.8","8","18"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2010-05","2010-Q2","945403","1072129206","29310.6","5","12"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2010-06","2010-Q2","322326","385833113","5509.6",,
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2010-07","2010-Q3","567796","679737321","18487.1","6","10"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2010-08","2010-Q3","504955","588034182","20765.5",,"7"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2010-09","2010-Q3","1032994","1206875182","19677",,"10"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2010-10","2010-Q4","1527456","1725226286","76649.3","9","13"
"tnl","티앤엘","patch","total","tnl_all.xlsx","* 조회조건 -  [품목 : 3005904000, 국가 : US, $/원]","2010-11","2010-Q4","113919","126726997","2673.4",,"7"
